year,corp_code,corp_name,dr,dur,tenor,is_range,best_grade,best_spot,dr_diff
2020,00149947,JW중외제약,3.18,7.0,7.0,False,AA-,2.315155,0.8648450000000003
2020,00150244,하이트진로,1.925,6.695,6.5,False,AA+,1.865486,0.05951400000000007
2020,00150439,진양산업,2.36,8.2,8.0,False,AA,2.316273,0.04372700000000007
2020,00151298,DSR제강,1.9,6.37,6.5,False,AA+,1.865486,0.034513999999999934
2020,00151368,인터지스,1.99,6.81,7.0,False,AA+,1.932466,0.057533999999999974
2020,00152127,심텍홀딩스,2.47,10.6,10.5,False,AA+,2.383682,0.08631800000000034
2020,00152455,현대케피코,2.63,15.26,15.5,False,AA+,2.682843,-0.052843000000000195
2020,00152932,하나캐피탈,2.0,10.6,10.5,False,AAA,2.018725,-0.01872499999999988
2020,00153339,태경산업,2.395,7.39,7.5,False,AA-,2.455797,-0.06079699999999999
2020,00153524,태림포장,2.685,6.88,7.0,False,AA-,2.315155,0.3698450000000002
2020,00153755,태양금속공업,3.06,9.9,10.0,False,AA-,3.188825,-0.12882499999999997
2020,00154462,아모레퍼시픽홀딩스,3.155,7.73,7.5,False,AA-,2.455797,0.6992029999999998
2020,00155212,포스코DX,2.3,19.2,19.0,False,AAA,2.316043,-0.01604300000000025
2020,00155276,포스코퓨처엠,3.12,11.35,11.5,False,AA,2.944492,0.17550800000000022
2020,00155586,HLB이노베이션,3.75,5.7,5.5,False,AA-,1.972961,1.777039
2020,00156488,휴스틸,1.98,10.6,10.5,False,AAA,2.018725,-0.0387249999999999
2020,00156895,아주IB투자,2.99,10.75,11.0,False,AA,2.889525,0.10047500000000031
2020,00157070,한국단자공업,2.45,9.89,10.0,False,AA+,2.353519,0.09648100000000026
2020,00157104,대동전자,1.91,9.42,9.5,False,AAA,1.959397,-0.049397000000000135
2020,00158149,한국쉘석유,2.64,6.67,6.5,False,AA-,2.200024,0.43997600000000014
2020,00158307,롯데하이마트,3.23,14.0,14.0,False,AA,3.230267,-0.0002670000000000172
2020,00158909,하나은행,2.0,10.5,10.5,False,AAA,2.018725,-0.01872499999999988
2020,00159193,한국전력공사,1.995,10.77,11.0,False,AAA,2.039808,-0.04480799999999974
2020,00159254,한국전자홀딩스,2.715,9.11,9.0,False,AA,2.546019,0.16898100000000005
2020,00159500,한국종합기술,2.21,7.22,7.0,False,AA-,2.315155,-0.10515499999999989
2020,00159698,지역난방공사,2.145,15.92,16.0,False,AAA,2.239146,-0.09414599999999984
2020,00159740,KISCO홀딩스,2.31,6.5,6.5,False,AA-,2.200024,0.10997600000000007
2020,00159795,한국카본,1.41,4.06,4.0,False,AA+,1.441414,-0.03141400000000005
2020,00160843,DB하이텍,2.11,7.29,7.5,False,AA,2.203322,-0.09332200000000013
2020,00161046,한독,2.1,6.52,6.5,False,AA,2.00087,0.09913000000000016
2020,00161116,HL D&I,2.25,7.35,7.5,False,AA,2.203322,0.046678
2020,00161383,한미반도체,1.9,12.12,12.0,False,AAA,2.082474,-0.18247400000000003
2020,00161426,한미사이언스,3.1,7.8,8.0,False,AA-,2.598193,0.5018069999999999
2020,00161444,한국씨티은행,2.1,8.2,8.0,False,AA+,2.070484,0.029516000000000098
2020,00162832,한일단조,2.01,8.16,8.0,False,AA+,2.070484,-0.060484000000000204
2020,00163682,메리츠증권,2.74,5.525,5.5,False,AA-,1.972961,0.7670390000000002
2020,00164672,한일현대시멘트,1.71,4.63,4.5,False,AA-,1.715399,-0.005398999999999932
2020,00164779,SK하이닉스,2.76,11.77,12.0,False,AA,3.000158,-0.2401580000000001
2020,00164812,현대코퍼레이션,2.335,6.9,7.0,False,AA-,2.315155,0.019845000000000113
2020,00164830,HD한국조선해양,2.115,10.62,10.5,False,AAA,2.018725,0.09627500000000033
2020,00164876,케이비증권,1.5,4.34,4.5,False,AAA,1.477272,0.02272800000000008
2020,00165060,하이록코리아,3.24,14.95,15.0,False,AA,3.350212,-0.11021199999999975
2020,00165680,호텔신라,2.265,4.68,4.5,False,AA-,1.715399,0.5496010000000002
2020,00166519,화천기공,3.01,10.7,10.5,False,AA,2.835239,0.17476099999999972
2020,00166546,환영철강공업,2.26,7.01,7.0,False,AA-,2.315155,-0.055155000000000065
2020,00167004,흥구석유,1.91,6.21,6.0,False,AA,1.910949,-0.0009490000000000887
2020,00169048,HLB글로벌,3.335,6.19,6.0,False,AA-,2.085989,1.2490109999999999
2020,00170026,시공테크,2.91,9.84,10.0,False,AA,2.781623,0.12837699999999996
2020,00170442,하나에프앤아이,2.1,11.26,11.5,False,AAA,2.061058,0.03894200000000003
2020,00171265,파라다이스,2.41,8.77,9.0,False,AA,2.546019,-0.13601899999999967
2020,00173449,빌리언스,1.5,4.29,4.5,False,AAA,1.477272,0.02272800000000008
2020,00173795,신흥,1.94,9.69,9.5,False,AAA,1.959397,-0.01939700000000011
2020,00174004,유성기업,2.35,6.935,7.0,False,AA-,2.315155,0.03484500000000024
2020,00174208,진성티이씨,2.35,9.05,9.0,False,AA+,2.21074,0.13926000000000016
2020,00174527,HS화성,1.95,6.58,6.5,False,AA,2.00087,-0.05086999999999997
2020,00177320,대성미생물,2.41,8.5246,8.5,False,AA,2.430471,-0.020470999999999684
2020,00177870,대창솔루션,2.855,8.74,8.5,False,AA-,2.742509,0.1124909999999999
2020,00181299,상아프론테크,2.35,7.64,7.5,False,AA-,2.455797,-0.10579699999999992
2020,00184889,이건홀딩스,2.275,8.1,8.0,False,AA,2.316273,-0.04127299999999989
2020,00185046,SM C&C,1.96,10.16,10.0,False,AAA,1.997814,-0.037814000000000014
2020,00186559,아이티센씨티에스,2.28,4.76,5.0,False,AA-,1.860855,0.4191449999999999
2020,00186799,태웅,2.146,11.99,12.0,False,AAA,2.082474,0.06352599999999997
2020,00186939,특수건설,2.18,9.15,9.0,False,AA+,2.21074,-0.030739999999999768
2020,00188797,포메탈,2.85,8.0,8.0,False,AA-,2.598193,0.2518069999999999
2020,00190756,와이엔텍,2.24,7.1,7.0,False,AA-,2.315155,-0.07515499999999964
2020,00194947,한전산업,1.75,13.2,13.0,False,AAA,2.1258,-0.3757999999999999
2020,00197476,코엔텍,2.32,8.51,8.5,False,AA,2.430471,-0.11047099999999999
2020,00199252,HLB,2.36,9.925,10.0,False,AA+,2.353519,0.006480999999999959
2020,00200275,YTN,1.98,6.61,6.5,False,AA,2.00087,-0.020869999999999944
2020,00200910,아이즈비전,2.92,8.8,9.0,False,AA-,2.888923,0.0310769999999998
2020,00200938,신세계센트럴,2.385,9.23,9.0,False,AA,2.546019,-0.16101900000000002
2020,00201131,아즈텍WB,1.91,6.61,6.5,False,AA+,1.865486,0.04451399999999994
2020,00202060,구영테크,2.9,8.18,8.0,False,AA-,2.598193,0.3018069999999997
2020,00203315,콘텐트리중앙,2.355,5.75,6.0,False,AA-,2.085989,0.2690109999999999
2020,00204642,티비씨,2.38,6.26,6.5,False,AA-,2.200024,0.1799759999999999
2020,00206686,케이피엠테크,2.69,10.98,11.0,False,AA,2.889525,-0.19952499999999995
2020,00216647,원익홀딩스,2.495,7.88,8.0,False,AA-,2.598193,-0.10319300000000009
2020,00217743,화성밸브,1.8,4.73,4.5,False,AA-,1.715399,0.08460100000000015
2020,00219097,BGF,2.88,7.925,8.0,False,AA-,2.598193,0.2818069999999997
2020,00219361,해성산업,2.15,7.6,7.5,False,AA,2.203322,-0.05332200000000009
2020,00219574,코스맥스비티아이,3.11,10.5,10.5,False,AA-,3.255747,-0.14574700000000007
2020,00220969,오공,2.16,8.56,8.5,False,AA+,2.140315,0.019684999999999953
2020,00221728,하츠,1.56,5.95,6.0,False,AAA,1.682541,-0.12254100000000001
2020,00222295,롯데캐피탈,2.98,10.68,10.5,False,AA,2.835239,0.14476099999999992
2020,00223762,KT지니뮤직,1.96,9.99,10.0,False,AAA,1.997814,-0.037814000000000014
2020,00226866,인탑스,2.51,5.87,6.0,False,AA-,2.085989,0.4240109999999997
2020,00230911,HRS,2.428,7.95,8.0,False,AA,2.316273,0.11172700000000013
2020,00231831,조아제약,2.025,8.6522,8.5,False,AA+,2.140315,-0.11531500000000028
2020,00231929,지에스이피에스,2.99,10.2,10.0,False,AA-,3.188825,-0.1988249999999998
2020,00238199,로지시스,1.7,5.97,6.0,False,AAA,1.682541,0.01745899999999989
2020,00241005,코오롱ENP,2.31,10.37,10.5,False,AA+,2.383682,-0.0736819999999998
2020,00242712,엘컴텍,1.75,11.0,11.0,False,AAA,2.039808,-0.28980799999999984
2020,00243988,에스케이브로드밴드,2.05,9.5,9.5,False,AAA,1.959397,0.09060299999999977
2020,00244783,한네트,2.43,9.84,10.0,False,AA+,2.353519,0.07648100000000024
2020,00249894,테라젠이텍스,2.285,5.38,5.5,False,AA-,1.972961,0.3120390000000002
2020,00256380,유아이엘,2.47,5.0687,5.0,False,AA-,1.860855,0.6091450000000003
2020,00256715,국순당,2.71,8.28,8.5,False,AA-,2.742509,-0.03250900000000012
2020,00258421,기산텔레콤,2.475,8.83,9.0,False,AA,2.546019,-0.07101899999999972
2020,00260356,산은캐피탈,2.18,6.45,6.5,False,AA-,2.200024,-0.02002399999999982
2020,00260383,대한유화,2.47,10.2,10.0,False,AA+,2.353519,0.11648100000000028
2020,00261009,감성코퍼레이션,2.12,8.72,8.5,False,AA+,2.140315,-0.020315000000000083
2020,00261373,마크로젠,2.19,4.71,4.5,False,AA-,1.715399,0.47460100000000005
2020,00263168,에스피반도체통신,2.0,2.64,2.5,False,AA-,1.342077,0.657923
2020,00263371,한국경제TV,2.225,9.551,9.5,False,AA+,2.281795,-0.05679499999999971
2020,00265324,CJ ENM,2.7,6.33,6.5,False,AA-,2.200024,0.4999760000000002
2020,00269922,인바디,0.7,10.52,10.5,False,AAA,2.018725,-1.318725
2020,00274933,신세계푸드,2.175,9.635,9.5,False,AA+,2.281795,-0.10679499999999997
2020,00275251,아이비케이캐피탈,2.65,9.96,10.0,False,AA,2.781623,-0.13162300000000027
2020,00294511,시큐아이,1.84,5.58,5.5,False,AA,1.821704,0.01829600000000009
